"subject_id","itemA","itemB","freesort_distance","trial_type_order","domain_itemA","domain_itemB"
"subj_62","choose what to do","become hungry",0.01,"causal_pairs_second","mind","body"
"subj_62","sit down","become hungry",0.49,"causal_pairs_second","action","body"
"subj_62","experience pain","become hungry",0.11,"causal_pairs_second","body","body"
"subj_62","hear something","become hungry",0.54,"causal_pairs_second","mind","body"
"subj_62","kick something","become hungry",0.53,"causal_pairs_second","action","body"
"subj_62","get tired","become hungry",0.69,"causal_pairs_second","body","body"
"subj_62","reach for something","become hungry",0.38,"causal_pairs_second","action","body"
"subj_62","feel scared","become hungry",0.34,"causal_pairs_second","body","body"
"subj_62","take a walk","become hungry",0.49,"causal_pairs_second","action","body"
"subj_62","jump up and down","become hungry",0.42,"causal_pairs_second","action","body"
"subj_62","think about something","become hungry",0.35,"causal_pairs_second","mind","body"
"subj_62","remember something","become hungry",0.41,"causal_pairs_second","mind","body"
"subj_62","see something","become hungry",0.08,"causal_pairs_second","mind","body"
"subj_62","become hungry","get sick",0.01,"causal_pairs_second","body","body"
"subj_62","choose what to do","get sick",0.07,"causal_pairs_second","mind","body"
"subj_62","sit down","get sick",0.59,"causal_pairs_second","action","body"
"subj_62","experience pain","get sick",0.1,"causal_pairs_second","body","body"
"subj_62","hear something","get sick",0.65,"causal_pairs_second","mind","body"
"subj_62","kick something","get sick",0.66,"causal_pairs_second","action","body"
"subj_62","get tired","get sick",0.81,"causal_pairs_second","body","body"
"subj_62","reach for something","get sick",0.42,"causal_pairs_second","action","body"
"subj_62","feel scared","get sick",0.46,"causal_pairs_second","body","body"
"subj_62","take a walk","get sick",0.5,"causal_pairs_second","action","body"
"subj_62","jump up and down","get sick",0.52,"causal_pairs_second","action","body"
"subj_62","think about something","get sick",0.36,"causal_pairs_second","mind","body"
"subj_62","remember something","get sick",0.53,"causal_pairs_second","mind","body"
"subj_62","see something","get sick",0.2,"causal_pairs_second","mind","body"
"subj_62","become hungry","choose what to do",0.01,"causal_pairs_second","body","mind"
"subj_62","get sick","choose what to do",0.07,"causal_pairs_second","body","mind"
"subj_62","sit down","choose what to do",0.41,"causal_pairs_second","action","mind"
"subj_62","experience pain","choose what to do",0.02,"causal_pairs_second","body","mind"
"subj_62","hear something","choose what to do",0.6,"causal_pairs_second","mind","mind"
"subj_62","kick something","choose what to do",0.53,"causal_pairs_second","action","mind"
"subj_62","get tired","choose what to do",0.69,"causal_pairs_second","body","mind"
"subj_62","reach for something","choose what to do",0.49,"causal_pairs_second","action","mind"
"subj_62","feel scared","choose what to do",0.39,"causal_pairs_second","body","mind"
"subj_62","take a walk","choose what to do",0.61,"causal_pairs_second","action","mind"
"subj_62","jump up and down","choose what to do",0.35,"causal_pairs_second","action","mind"
"subj_62","think about something","choose what to do",0.47,"causal_pairs_second","mind","mind"
"subj_62","remember something","choose what to do",0.43,"causal_pairs_second","mind","mind"
"subj_62","see something","choose what to do",0.11,"causal_pairs_second","mind","mind"
"subj_62","become hungry","sit down",0.49,"causal_pairs_second","body","action"
"subj_62","get sick","sit down",0.59,"causal_pairs_second","body","action"
"subj_62","choose what to do","sit down",0.41,"causal_pairs_second","mind","action"
"subj_62","experience pain","sit down",0.46,"causal_pairs_second","body","action"
"subj_62","hear something","sit down",0.62,"causal_pairs_second","mind","action"
"subj_62","kick something","sit down",0.33,"causal_pairs_second","action","action"
"subj_62","get tired","sit down",0.46,"causal_pairs_second","body","action"
"subj_62","reach for something","sit down",0.82,"causal_pairs_second","action","action"
"subj_62","feel scared","sit down",0.48,"causal_pairs_second","body","action"
"subj_62","take a walk","sit down",1,"causal_pairs_second","action","action"
"subj_62","jump up and down","sit down",0,"causal_pairs_second","action","action"
"subj_62","think about something","sit down",0.86,"causal_pairs_second","mind","action"
"subj_62","remember something","sit down",0.4,"causal_pairs_second","mind","action"
"subj_62","see something","sit down",0.38,"causal_pairs_second","mind","action"
"subj_62","become hungry","experience pain",0.11,"causal_pairs_second","body","body"
"subj_62","get sick","experience pain",0.1,"causal_pairs_second","body","body"
"subj_62","choose what to do","experience pain",0.02,"causal_pairs_second","mind","body"
"subj_62","sit down","experience pain",0.46,"causal_pairs_second","action","body"
"subj_62","hear something","experience pain",0.73,"causal_pairs_second","mind","body"
"subj_62","kick something","experience pain",0.65,"causal_pairs_second","action","body"
"subj_62","get tired","experience pain",0.81,"causal_pairs_second","body","body"
"subj_62","reach for something","experience pain",0.6,"causal_pairs_second","action","body"
"subj_62","feel scared","experience pain",0.52,"causal_pairs_second","body","body"
"subj_62","take a walk","experience pain",0.7,"causal_pairs_second","action","body"
"subj_62","jump up and down","experience pain",0.42,"causal_pairs_second","action","body"
"subj_62","think about something","experience pain",0.56,"causal_pairs_second","mind","body"
"subj_62","remember something","experience pain",0.56,"causal_pairs_second","mind","body"
"subj_62","see something","experience pain",0.24,"causal_pairs_second","mind","body"
"subj_62","become hungry","hear something",0.54,"causal_pairs_second","body","mind"
"subj_62","get sick","hear something",0.65,"causal_pairs_second","body","mind"
"subj_62","choose what to do","hear something",0.6,"causal_pairs_second","mind","mind"
"subj_62","sit down","hear something",0.62,"causal_pairs_second","action","mind"
"subj_62","experience pain","hear something",0.73,"causal_pairs_second","body","mind"
"subj_62","kick something","hear something",0.22,"causal_pairs_second","action","mind"
"subj_62","get tired","hear something",0.23,"causal_pairs_second","body","mind"
"subj_62","reach for something","hear something",0.35,"causal_pairs_second","action","mind"
"subj_62","feel scared","hear something",0.09,"causal_pairs_second","body","mind"
"subj_62","take a walk","hear something",0.55,"causal_pairs_second","action","mind"
"subj_62","jump up and down","hear something",0.51,"causal_pairs_second","action","mind"
"subj_62","think about something","hear something",0.48,"causal_pairs_second","mind","mind"
"subj_62","remember something","hear something",0.11,"causal_pairs_second","mind","mind"
"subj_62","see something","hear something",0.38,"causal_pairs_second","mind","mind"
"subj_62","become hungry","kick something",0.53,"causal_pairs_second","body","action"
"subj_62","get sick","kick something",0.66,"causal_pairs_second","body","action"
"subj_62","choose what to do","kick something",0.53,"causal_pairs_second","mind","action"
"subj_62","sit down","kick something",0.33,"causal_pairs_second","action","action"
"subj_62","experience pain","kick something",0.65,"causal_pairs_second","body","action"
"subj_62","hear something","kick something",0.22,"causal_pairs_second","mind","action"
"subj_62","get tired","kick something",0.05,"causal_pairs_second","body","action"
"subj_62","reach for something","kick something",0.59,"causal_pairs_second","action","action"
"subj_62","feel scared","kick something",0.19,"causal_pairs_second","body","action"
"subj_62","take a walk","kick something",0.79,"causal_pairs_second","action","action"
"subj_62","jump up and down","kick something",0.24,"causal_pairs_second","action","action"
"subj_62","think about something","kick something",0.68,"causal_pairs_second","mind","action"
"subj_62","remember something","kick something",0.06,"causal_pairs_second","mind","action"
"subj_62","see something","kick something",0.34,"causal_pairs_second","mind","action"
"subj_62","become hungry","get tired",0.69,"causal_pairs_second","body","body"
"subj_62","get sick","get tired",0.81,"causal_pairs_second","body","body"
"subj_62","choose what to do","get tired",0.69,"causal_pairs_second","mind","body"
"subj_62","sit down","get tired",0.46,"causal_pairs_second","action","body"
"subj_62","experience pain","get tired",0.81,"causal_pairs_second","body","body"
"subj_62","hear something","get tired",0.23,"causal_pairs_second","mind","body"
"subj_62","kick something","get tired",0.05,"causal_pairs_second","action","body"
"subj_62","reach for something","get tired",0.67,"causal_pairs_second","action","body"
"subj_62","feel scared","get tired",0.29,"causal_pairs_second","body","body"
"subj_62","take a walk","get tired",0.87,"causal_pairs_second","action","body"
"subj_62","jump up and down","get tired",0.38,"causal_pairs_second","action","body"
"subj_62","think about something","get tired",0.78,"causal_pairs_second","mind","body"
"subj_62","remember something","get tired",0.18,"causal_pairs_second","mind","body"
"subj_62","see something","get tired",0.5,"causal_pairs_second","mind","body"
"subj_62","become hungry","reach for something",0.38,"causal_pairs_second","body","action"
"subj_62","get sick","reach for something",0.42,"causal_pairs_second","body","action"
"subj_62","choose what to do","reach for something",0.49,"causal_pairs_second","mind","action"
"subj_62","sit down","reach for something",0.82,"causal_pairs_second","action","action"
"subj_62","experience pain","reach for something",0.6,"causal_pairs_second","body","action"
"subj_62","hear something","reach for something",0.35,"causal_pairs_second","mind","action"
"subj_62","kick something","reach for something",0.59,"causal_pairs_second","action","action"
"subj_62","get tired","reach for something",0.67,"causal_pairs_second","body","action"
"subj_62","feel scared","reach for something",0.28,"causal_pairs_second","body","action"
"subj_62","take a walk","reach for something",0.09,"causal_pairs_second","action","action"
"subj_62","jump up and down","reach for something",0.71,"causal_pairs_second","action","action"
"subj_62","think about something","reach for something",0.02,"causal_pairs_second","mind","action"
"subj_62","remember something","reach for something",0.41,"causal_pairs_second","mind","action"
